SaleID,CustomerID,ProductID,SaleDate,Quantity,TotalAmount
A-00498,C-00353,B-00055,2024-11-10,1,128.11
B-00499,B-00271,A-00093,2024-11-12,1,453.48
C-00500,A-00177,A-00039,2024-08-12,3,300.33
A-00501,C-00254,B-00070,2024-08-12,1,78.76
B-00502,B-00091,B-00079,2025-04-03,1,474
C-00503,C-00107,A-00012,2025-04-30,1,71.35
A-00504,A-00498,A-00003,2025-05-10,4,456.85
B-00505,B-00331,C-00005,2024-06-24,5,394.48
C-00506,A-00237,A-00048,2025-03-24,2,499.21
A-00507,C-00131,A-00054,2024-10-29,4,283.71
B-00508,A-00069,B-00001,2024-05-31,2,426.82
C-00509,A-00162,C-00077,2024-10-08,2,143.56
A-00510,B-00466,C-00038,2025-03-03,1,219.82
B-00511,A-00153,B-00085,2024-06-16,4,287.05
C-00512,A-00045,B-00046,2025-03-17,1,199.75
A-00513,B-00055,B-00070,2024-05-19,2,318.06
B-00514,C-00014,C-00083,2024-10-10,5,218.23
C-00515,A-00432,A-00003,2024-06-07,5,273.75
A-00516,C-00230,C-00098,2025-01-02,3,294.66
B-00517,C-00413,B-00010,2024-09-16,2,227.95
C-00518,C-00128,C-00029,2024-07-14,1,341.9
A-00519,A-00042,A-00003,2025-03-21,5,200.48
B-00520,B-00064,A-00042,2024-11-24,5,418.69
C-00521,A-00219,C-00056,2024-06-10,1,305.45
A-00522,B-00049,C-00041,2025-01-31,4,159.75
B-00523,A-00018,B-00049,2024-08-09,4,259.02
C-00524,C-00158,B-00052,2025-03-06,2,422.21
A-00525,B-00349,C-00071,2025-03-14,2,184.96
B-00526,B-00373,B-00025,2024-09-04,3,463.12
C-00527,B-00196,A-00039,2025-01-11,5,149.25
A-00528,C-00071,B-00097,2024-07-22,4,153.4
B-00529,C-00206,C-00002,2025-02-24,1,152.97
C-00530,B-00124,A-00060,2024-08-25,3,406.08
A-00531,C-00020,A-00021,2024-09-08,3,86.13
B-00532,C-00365,A-00027,2024-06-09,2,384.91
C-00533,B-00250,C-00062,2025-01-08,4,134.48
A-00534,A-00024,B-00061,2024-12-17,3,254.18
B-00535,B-00271,A-00045,2025-03-23,1,287.3
C-00536,A-00351,C-00059,2025-03-09,5,351.88
A-00537,A-00378,C-00011,2025-01-19,2,124.11
B-00538,B-00181,A-00024,2024-10-27,4,74.49
C-00539,B-00256,B-00034,2025-04-02,2,447.05
A-00540,B-00055,A-00018,2024-06-02,4,53.89
B-00541,C-00488,C-00062,2025-01-20,3,473.99
C-00542,A-00144,B-00010,2024-11-30,1,238.13
A-00543,A-00213,A-00003,2024-09-22,5,409.71
B-00544,C-00458,A-00057,2024-10-31,5,251.07
C-00545,B-00457,A-00003,2025-01-18,4,474.85
A-00546,C-00014,A-00063,2025-01-29,4,328.46
B-00547,B-00448,C-00080,2024-11-15,4,127.46
C-00548,C-00320,A-00006,2025-03-13,1,231.35
A-00549,C-00170,C-00011,2025-01-04,1,306.05
B-00550,C-00242,A-00018,2024-12-11,1,295.47
C-00551,C-00047,B-00049,2024-10-19,4,102.92
A-00552,B-00490,C-00095,2025-03-07,4,78.3
B-00553,A-00048,A-00006,2024-12-07,5,180.82
C-00554,A-00159,B-00070,2025-04-16,2,218.44
A-00555,A-00387,B-00073,2024-11-03,2,272.91
B-00556,A-00021,A-00078,2025-03-09,5,228.75
C-00557,B-00130,A-00072,2024-11-04,2,62.72
A-00558,A-00213,B-00097,2024-10-10,2,359.78
B-00559,B-00445,B-00097,2024-10-30,4,196.57
C-00560,C-00485,A-00015,2025-04-12,2,404.79
A-00561,A-00342,A-00069,2025-02-23,5,198.48
B-00562,A-00381,B-00010,2024-11-06,1,477.81
C-00563,C-00185,A-00087,2025-04-01,1,144.26
A-00564,C-00485,C-00059,2024-05-23,5,310.98
B-00565,B-00283,A-00090,2025-03-03,4,176.76
C-00566,B-00271,C-00008,2024-07-12,2,238.51
A-00567,C-00242,C-00005,2025-03-08,1,98.23
B-00568,C-00131,A-00030,2024-10-30,1,236.38
C-00569,A-00120,C-00023,2025-01-02,5,385.08
A-00570,A-00099,A-00072,2024-08-29,4,491.31
B-00571,A-00048,A-00093,2024-12-16,1,329.49
C-00572,A-00480,A-00036,2025-02-03,4,383.87
A-00573,B-00130,C-00086,2025-01-06,2,451.14
B-00574,A-00216,C-00041,2024-06-15,4,345.94
C-00575,C-00332,C-00023,2024-07-31,5,414.39
A-00576,B-00337,A-00072,2024-10-11,3,97.04
B-00577,A-00123,B-00022,2024-12-27,1,470.53
C-00578,A-00342,A-00069,2025-03-28,3,334.09
A-00579,B-00106,B-00097,2024-11-22,3,389.74
B-00580,A-00498,B-00046,2024-06-02,4,493.07
C-00581,B-00100,B-00028,2025-05-09,2,76.5
A-00582,B-00325,B-00004,2024-05-26,1,204.76
B-00583,A-00339,B-00010,2025-04-15,3,252.27
C-00584,A-00027,A-00099,2025-04-08,1,319.15
A-00585,C-00137,C-00035,2024-07-11,2,159.25
B-00586,C-00161,B-00082,2024-10-29,1,197.92
C-00587,A-00408,B-00040,2024-07-02,2,81.14
A-00588,C-00086,B-00022,2025-02-06,4,235.17
B-00589,C-00047,C-00032,2024-08-30,4,79.23
C-00590,B-00343,C-00035,2024-08-19,5,94.35
A-00591,C-00332,A-00012,2024-10-11,4,339.24
B-00592,C-00488,B-00004,2024-11-15,2,245.67
C-00593,A-00291,B-00010,2024-11-17,2,403.61
A-00594,A-00150,A-00078,2024-08-28,5,69.72
B-00595,A-00468,C-00062,2025-04-09,2,79.21
C-00596,B-00178,C-00005,2024-09-25,5,95.03
A-00597,B-00031,A-00069,2025-04-07,5,428.55
B-00598,C-00125,C-00029,2024-05-20,1,171.22
C-00599,C-00119,C-00053,2025-01-28,1,474.09
A-00600,A-00078,C-00005,2024-12-17,3,332.43
B-00601,A-00222,A-00069,2025-02-07,2,471.59
C-00602,B-00472,B-00025,2024-06-23,4,370.77
A-00603,B-00373,C-00035,2024-05-23,1,150.65
B-00604,B-00346,C-00068,2024-11-02,5,361.37
C-00605,B-00466,B-00067,2024-10-11,5,98.48
A-00606,C-00026,C-00065,2025-05-15,3,251.35
B-00607,B-00169,A-00036,2024-10-22,1,62.95
C-00608,A-00315,A-00012,2025-04-05,1,339.33
A-00609,C-00320,C-00095,2024-06-27,5,452.45
B-00610,B-00340,A-00069,2024-11-08,2,357.63
C-00611,A-00363,B-00049,2025-04-03,2,454.77
A-00612,B-00274,B-00085,2024-10-31,4,463.08
B-00613,A-00045,C-00014,2025-03-04,3,81.39
C-00614,B-00241,A-00009,2024-06-24,1,312.34
A-00615,B-00226,C-00023,2024-12-17,5,297.43
B-00616,C-00269,A-00051,2025-04-04,3,452.66
C-00617,B-00082,A-00021,2024-12-26,1,453.01
A-00618,A-00081,C-00002,2024-08-29,2,304.02
B-00619,C-00260,B-00064,2024-07-07,3,498.65
C-00620,B-00409,C-00071,2025-04-13,2,52.89
A-00621,A-00273,B-00007,2024-06-10,1,420.54
B-00622,C-00296,C-00050,2024-10-05,5,151.82
C-00623,A-00327,B-00073,2024-07-14,3,92
A-00624,A-00015,B-00025,2025-03-17,1,238.26
B-00625,B-00067,A-00048,2025-01-27,3,404.63
C-00626,B-00478,A-00066,2024-07-08,3,365.69
A-00627,B-00202,B-00052,2024-12-08,4,349.08
B-00628,B-00127,B-00046,2024-09-23,1,474.37
C-00629,B-00472,C-00053,2024-08-09,5,450.98
A-00630,C-00422,B-00043,2024-11-25,3,187.9
B-00631,A-00423,B-00070,2024-06-05,3,490.58
C-00632,A-00102,B-00061,2024-12-24,1,278.1
A-00633,C-00203,C-00095,2024-06-22,1,433.41
B-00634,A-00054,C-00014,2024-06-06,2,440.61
C-00635,B-00031,B-00070,2024-05-31,3,131.66
A-00636,C-00431,B-00019,2024-10-22,4,378.86
B-00637,A-00219,B-00001,2025-01-26,4,216.62
C-00638,C-00272,B-00052,2024-08-04,5,285.8
A-00639,C-00221,A-00084,2025-04-27,3,319.2
B-00640,A-00168,B-00064,2024-09-01,3,84.95
C-00641,A-00462,C-00083,2024-07-23,5,179.26
A-00642,A-00444,B-00052,2024-10-15,3,263.25
B-00643,A-00303,C-00071,2024-06-24,4,209.81
C-00644,C-00092,C-00017,2024-12-29,5,244.27
A-00645,B-00121,C-00080,2024-08-12,4,291.71
B-00646,C-00362,B-00067,2025-01-27,2,282.14
C-00647,C-00485,B-00034,2024-08-14,3,224.13
A-00648,C-00452,A-00054,2025-01-31,2,335.43
B-00649,B-00259,A-00075,2025-01-25,2,254.84
C-00650,A-00456,A-00039,2024-10-29,4,306.93
A-00651,C-00389,B-00055,2024-12-14,3,416.33
B-00652,A-00249,A-00087,2025-01-03,4,356.42
C-00653,B-00412,A-00072,2024-10-06,4,492.24
A-00654,A-00495,B-00001,2024-10-14,4,433.12
B-00655,A-00120,C-00032,2024-10-09,3,244.32
C-00656,A-00423,C-00071,2025-01-12,3,496.82
A-00657,C-00050,A-00003,2024-10-09,1,233.78
B-00658,C-00230,B-00043,2024-11-09,4,468.61
C-00659,C-00209,A-00006,2025-02-06,2,93.35
A-00660,A-00243,A-00090,2025-02-06,1,150.17
B-00661,B-00415,C-00044,2024-05-29,4,343.58
C-00662,B-00067,C-00089,2024-11-21,2,484.57
A-00663,C-00233,B-00094,2024-09-10,4,415.73
B-00664,B-00277,B-00070,2025-05-04,5,144.37
C-00665,B-00367,A-00042,2025-03-03,3,474.64
A-00666,C-00143,B-00031,2024-12-29,4,389.33
B-00667,B-00406,B-00055,2024-10-31,5,467.73
C-00668,A-00234,C-00068,2024-07-01,4,277.68
A-00669,B-00076,A-00093,2025-04-29,2,422.47
B-00670,C-00149,A-00063,2025-03-07,2,297.33
C-00671,C-00497,B-00028,2024-09-13,3,105.1
A-00672,C-00068,C-00017,2025-01-05,4,496.92
B-00673,A-00084,C-00005,2024-08-18,5,344.85
C-00674,A-00201,B-00085,2024-12-08,1,384.47
A-00675,A-00360,B-00025,2025-05-02,4,441.98
B-00676,B-00013,B-00031,2024-07-11,5,407.39
C-00677,C-00446,A-00018,2024-08-27,4,446.7
A-00678,A-00039,B-00022,2025-02-21,2,312.2
B-00679,B-00019,A-00093,2024-10-15,5,203.44
C-00680,A-00021,C-00083,2025-01-11,3,493.06
A-00681,B-00094,C-00017,2024-10-27,4,87.52
B-00682,B-00394,A-00057,2025-02-20,5,81.86
C-00683,A-00045,B-00028,2024-09-19,1,378.81
A-00684,A-00339,B-00022,2025-02-04,3,235.73
B-00685,A-00459,C-00002,2025-01-11,1,315.89
C-00686,C-00080,C-00065,2024-10-26,2,75.13
A-00687,A-00483,A-00006,2025-04-23,4,262.84
B-00688,A-00306,A-00012,2024-11-18,2,97.57
C-00689,C-00092,A-00072,2024-10-05,2,469.79
A-00690,B-00016,B-00088,2025-03-19,1,488.82
B-00691,B-00301,C-00059,2024-09-28,4,154.89
C-00692,B-00298,A-00012,2025-03-10,2,191.02
A-00693,C-00269,C-00002,2024-11-13,2,309.39
B-00694,B-00097,B-00049,2024-10-16,1,477.98
C-00695,A-00030,C-00086,2025-04-30,5,279.67
A-00696,A-00498,C-00041,2024-09-18,5,297.02
B-00697,C-00254,C-00080,2025-04-02,3,462.87
C-00698,C-00092,B-00079,2024-09-27,2,450.7
A-00699,A-00375,A-00081,2024-10-14,2,407.08
B-00700,A-00216,B-00055,2025-02-15,4,229.16
C-00701,B-00325,C-00083,2024-05-30,5,246.34
A-00702,B-00067,C-00002,2024-05-29,1,480.11
B-00703,A-00060,A-00012,2025-03-20,5,330.66
C-00704,C-00113,B-00076,2024-11-21,4,355.31
A-00705,A-00246,B-00028,2025-02-19,5,387.77
B-00706,B-00355,C-00083,2024-05-29,4,139.3
C-00707,C-00158,B-00013,2024-11-23,2,385.49
A-00708,C-00272,C-00005,2025-05-03,2,373.83
B-00709,C-00200,A-00024,2024-05-23,5,223.65
C-00710,B-00109,A-00072,2025-01-30,3,382.29
A-00711,C-00026,C-00068,2025-02-05,5,358.75
B-00712,C-00077,B-00058,2024-07-08,2,417.09
C-00713,C-00434,B-00070,2024-12-10,1,126.91
A-00714,A-00135,A-00081,2024-10-30,1,448.7
B-00715,B-00385,C-00062,2024-07-11,2,281.33
C-00716,C-00182,B-00013,2024-07-23,4,385.43
A-00717,B-00448,A-00015,2024-12-30,4,482.05
B-00718,C-00494,B-00049,2024-12-05,1,491.02
C-00719,B-00190,A-00006,2024-12-16,5,81.52
A-00720,C-00146,B-00037,2024-09-28,1,181.03
B-00721,A-00039,B-00034,2024-05-23,1,325.65
C-00722,B-00061,B-00100,2024-06-10,2,365.72
A-00723,C-00269,C-00098,2024-08-19,2,320.82
B-00724,C-00293,B-00100,2025-04-06,5,265.27
C-00725,B-00067,C-00038,2025-03-23,5,223.07
A-00726,B-00235,B-00046,2025-03-06,3,374.5
B-00727,B-00091,A-00069,2024-08-05,1,246.83
C-00728,B-00334,A-00081,2024-06-04,4,235.67
A-00729,A-00408,B-00025,2025-01-01,3,185.48
B-00730,C-00419,A-00015,2024-11-07,2,379.86
C-00731,A-00078,A-00054,2025-03-22,5,371.16
A-00732,B-00109,A-00099,2024-12-13,2,480.14
B-00733,A-00369,C-00062,2024-10-11,4,212.27
C-00734,B-00457,B-00004,2025-05-02,5,190.24
A-00735,A-00465,B-00010,2024-07-04,4,386.93
B-00736,A-00480,B-00001,2024-12-22,1,493.39
C-00737,C-00020,B-00082,2024-11-13,5,55.12
A-00738,A-00264,C-00035,2025-03-18,3,337.17
B-00739,C-00254,B-00043,2025-01-02,5,68.43
C-00740,B-00016,B-00088,2024-09-25,1,70.2
A-00741,C-00368,A-00051,2025-01-08,5,216.71
B-00742,B-00499,C-00065,2024-10-28,2,109.2
C-00743,C-00446,B-00010,2025-01-06,1,291.66
A-00744,B-00382,A-00084,2024-11-28,4,499.85
B-00745,A-00405,A-00093,2024-11-05,3,297.95
C-00746,C-00323,C-00068,2025-04-28,3,350.7
A-00747,C-00068,C-00038,2024-10-29,3,110.95
B-00748,A-00153,C-00044,2024-06-10,4,454.84
C-00749,B-00043,C-00065,2025-02-08,4,129.72
A-00750,B-00268,B-00049,2024-07-03,4,180.15
B-00751,C-00092,B-00067,2024-10-07,1,251.23
C-00752,B-00334,B-00034,2025-01-16,5,324.62
A-00753,A-00195,C-00065,2024-11-13,4,481.26
B-00754,B-00328,C-00014,2024-06-09,5,143.09
C-00755,B-00268,A-00063,2024-12-04,1,239
A-00756,A-00420,B-00079,2024-07-30,3,428.62
B-00757,A-00039,B-00010,2025-04-30,1,264.64
C-00758,C-00083,B-00025,2025-03-08,5,156.4
A-00759,A-00138,B-00025,2025-01-20,3,55.22
B-00760,C-00455,A-00048,2025-01-21,5,115.92
C-00761,B-00064,C-00038,2024-07-18,2,336.18
A-00762,C-00284,B-00100,2024-10-06,1,110.61
B-00763,C-00458,C-00062,2025-03-21,1,401.05
C-00764,B-00262,C-00002,2025-04-15,5,430.94
A-00765,A-00441,B-00085,2025-01-16,2,369.42
B-00766,B-00499,B-00085,2025-03-10,3,238.37
C-00767,A-00096,B-00031,2025-03-28,5,230.42
A-00768,C-00254,C-00065,2025-03-02,5,159.38
B-00769,A-00159,A-00033,2024-08-26,3,439.28
C-00770,C-00218,C-00065,2025-02-20,3,285.1
A-00771,A-00498,A-00012,2024-06-08,3,428.32
B-00772,A-00099,B-00082,2024-12-17,1,207.92
C-00773,B-00127,C-00035,2025-03-27,3,341.38
A-00774,A-00069,A-00099,2024-08-28,4,51.27
B-00775,A-00258,A-00015,2025-02-20,2,438.69
C-00776,B-00016,A-00096,2024-10-10,3,343.06
A-00777,C-00431,B-00016,2024-08-07,5,338.92
B-00778,A-00171,A-00051,2024-12-19,1,302.39
C-00779,B-00133,A-00093,2025-04-13,4,319.92
A-00780,B-00391,C-00077,2024-12-02,1,140.02
B-00781,C-00245,A-00099,2024-11-07,2,275.68
C-00782,A-00396,B-00010,2025-01-22,5,122.5
A-00783,C-00134,B-00004,2025-04-10,2,244.19
B-00784,C-00128,C-00032,2024-09-28,1,81.24
C-00785,C-00269,C-00011,2024-08-02,2,61.93
A-00786,A-00384,C-00086,2025-01-24,4,52.47
B-00787,A-00336,A-00081,2025-01-16,3,58.22
C-00788,A-00165,A-00006,2025-02-10,2,384.89
A-00789,C-00263,A-00024,2025-03-20,1,383.94
B-00790,C-00023,B-00082,2024-09-26,2,179.2
C-00791,B-00340,B-00040,2025-03-03,4,343.57
A-00792,C-00002,B-00049,2024-08-07,1,251.24
B-00793,B-00220,B-00034,2025-03-25,4,76.62
C-00794,C-00026,C-00074,2025-01-23,2,345.39
A-00795,A-00231,A-00048,2024-07-29,2,394.02
B-00796,A-00489,C-00050,2024-05-22,2,417.5
C-00797,C-00386,B-00046,2025-04-20,4,444.33
A-00798,B-00010,C-00086,2024-05-24,4,161.46
B-00799,B-00169,A-00087,2024-06-14,3,91.36
C-00800,B-00007,C-00020,2024-07-23,1,212.51
A-00801,B-00478,C-00044,2024-08-31,1,359.6
B-00802,C-00011,A-00021,2025-04-28,2,473.27
C-00803,C-00404,B-00031,2024-11-25,5,267.99
A-00804,C-00008,B-00019,2024-10-09,2,448.55
B-00805,C-00161,B-00073,2024-11-15,1,54.27
C-00806,A-00039,C-00023,2024-10-16,5,114.92
A-00807,B-00469,B-00076,2024-06-27,3,436.37
B-00808,A-00453,C-00062,2024-11-10,5,349.19
C-00809,C-00374,A-00054,2024-05-21,5,444.18
A-00810,A-00429,A-00060,2025-01-19,2,158.87
B-00811,A-00126,B-00001,2024-12-19,3,453.13
C-00812,B-00193,B-00082,2025-01-06,5,100.74
A-00813,C-00434,A-00072,2025-04-10,5,220.5
B-00814,A-00441,A-00027,2024-05-20,5,475.15
C-00815,A-00030,C-00092,2024-05-29,1,262.81
A-00816,A-00351,C-00014,2024-08-19,3,104.63
B-00817,C-00134,A-00078,2025-02-22,2,330.67
C-00818,C-00335,A-00072,2024-07-07,3,316.99
A-00819,B-00454,C-00047,2025-03-24,1,278.57
B-00820,A-00156,B-00061,2024-11-28,2,291
C-00821,B-00151,B-00058,2024-07-23,3,375.98
A-00822,B-00064,C-00068,2024-07-08,4,326.01
B-00823,C-00329,B-00088,2025-04-08,3,61.21
C-00824,B-00499,A-00084,2024-09-12,1,226.01
A-00825,C-00017,C-00026,2025-05-14,3,372.91
B-00826,B-00271,B-00028,2025-01-13,3,214.87
C-00827,C-00149,C-00098,2024-12-19,5,341.83
A-00828,B-00214,B-00034,2025-04-15,1,166.45
B-00829,C-00065,B-00088,2025-02-14,3,461.06
C-00830,B-00061,B-00055,2024-07-12,5,483.43
A-00831,B-00064,B-00037,2024-08-19,4,424.54
B-00832,B-00487,C-00005,2024-06-20,5,447.76
C-00833,B-00367,B-00091,2025-03-10,1,186.6
A-00834,B-00424,B-00037,2025-04-12,5,356.07
B-00835,C-00014,A-00054,2024-08-21,5,119.17
C-00836,C-00437,B-00079,2025-03-18,2,413.45
A-00837,C-00332,B-00049,2024-06-04,4,372.55
B-00838,A-00435,A-00087,2025-01-17,2,378.21
C-00839,B-00145,B-00025,2024-07-04,3,395.45
A-00840,A-00423,C-00047,2024-10-15,3,266.73
B-00841,A-00270,A-00063,2024-08-21,1,148.69
C-00842,B-00130,C-00062,2025-05-02,5,467.61
A-00843,A-00219,C-00068,2025-03-13,2,212.31
B-00844,A-00282,C-00077,2024-08-01,3,205.12
C-00845,B-00127,C-00053,2024-10-03,1,131.92
A-00846,B-00460,A-00096,2025-03-15,3,461.06
B-00847,B-00268,A-00066,2024-10-29,1,187.39
C-00848,B-00478,B-00073,2024-09-28,2,316.78
A-00849,B-00451,B-00055,2024-07-30,3,434.66
B-00850,C-00458,C-00041,2024-08-02,1,270.93
C-00851,B-00127,A-00021,2024-11-16,3,299.67
A-00852,C-00389,B-00034,2025-03-09,5,463.1
B-00853,B-00067,C-00035,2025-03-09,5,399.97
C-00854,A-00426,B-00007,2025-01-15,1,444.14
A-00855,C-00335,B-00082,2024-06-08,4,385.41
B-00856,A-00237,B-00070,2024-09-09,5,197.08
C-00857,B-00202,C-00077,2024-08-16,1,72.84
A-00858,A-00171,C-00014,2024-08-13,3,53.51
B-00859,C-00032,B-00088,2024-09-09,1,161.36
C-00860,C-00005,C-00089,2024-09-28,2,319.49
A-00861,B-00007,B-00076,2025-02-15,3,209.83
B-00862,B-00001,B-00061,2025-04-12,2,100.9
C-00863,C-00206,C-00041,2025-03-18,2,156.62
A-00864,B-00364,B-00061,2024-08-12,5,139.55
B-00865,C-00053,A-00009,2024-05-31,1,221.2
C-00866,C-00209,A-00063,2024-06-03,1,145.85
A-00867,B-00091,C-00035,2024-05-26,1,282.08
B-00868,B-00091,B-00022,2024-10-15,1,475.64
C-00869,B-00400,B-00019,2024-09-16,1,96.86
A-00870,B-00448,A-00057,2024-09-13,5,309.62
B-00871,C-00227,C-00038,2025-04-10,5,77.87
C-00872,C-00473,C-00047,2025-05-10,5,381.14
A-00873,C-00089,C-00083,2024-06-19,2,150.42
B-00874,A-00252,B-00004,2025-02-23,2,346.85
C-00875,A-00435,B-00082,2024-12-17,1,81.3
A-00876,C-00314,B-00067,2024-10-16,5,83.9
B-00877,C-00092,B-00064,2025-01-22,4,250.15
C-00878,C-00242,C-00035,2024-07-25,2,167.72
A-00879,A-00114,C-00038,2025-01-30,3,330.52
B-00880,A-00087,A-00015,2024-05-29,3,269.5
C-00881,B-00271,A-00078,2025-02-04,4,173.1
A-00882,A-00486,C-00017,2024-07-06,2,142.08
B-00883,C-00482,B-00100,2025-04-01,3,332.92
C-00884,B-00091,C-00068,2025-03-23,2,244.73
A-00885,B-00406,B-00097,2024-05-29,3,142.36
B-00886,B-00448,B-00043,2024-09-20,3,110.24
C-00887,A-00444,A-00030,2024-08-09,2,401.39
A-00888,C-00029,A-00090,2025-02-11,3,429.83
B-00889,C-00167,A-00048,2024-12-08,2,230.02
C-00890,C-00188,A-00033,2024-07-09,3,201.17
A-00891,A-00363,C-00083,2025-05-10,4,159.6
B-00892,B-00049,B-00079,2024-09-10,1,358.94
C-00893,C-00221,C-00026,2024-11-15,2,220.99
A-00894,B-00052,B-00025,2024-12-01,3,336.32
B-00895,C-00485,B-00073,2025-01-20,5,429.02
C-00896,B-00133,B-00025,2024-10-21,3,378.13
A-00897,A-00054,B-00085,2025-02-09,5,307.83
B-00898,C-00482,A-00081,2025-03-16,4,434.35
C-00899,B-00292,C-00041,2024-07-21,5,235.68
A-00900,A-00324,B-00064,2024-10-03,4,133.45
B-00901,A-00255,A-00063,2024-07-05,2,191.6
C-00902,C-00053,A-00033,2025-02-22,3,365.2
A-00903,B-00103,A-00021,2024-08-18,2,395.9
B-00904,A-00102,A-00024,2024-08-01,2,497.68
C-00905,C-00230,C-00029,2025-02-19,4,369.14
A-00906,B-00316,B-00082,2024-12-01,1,167.66
B-00907,C-00317,B-00055,2024-09-01,2,465.18
C-00908,B-00157,B-00016,2024-11-05,3,171.13
A-00909,B-00496,C-00083,2024-05-25,5,100.45
B-00910,C-00032,C-00047,2024-05-29,4,306.51
C-00911,A-00183,A-00072,2025-02-10,5,176.73
A-00912,C-00401,C-00092,2025-03-27,1,196.09
B-00913,B-00058,C-00062,2025-01-30,5,215.04
C-00914,A-00027,B-00013,2024-08-22,3,492.18
A-00915,B-00205,C-00032,2024-07-12,1,246.36
B-00916,C-00113,A-00033,2024-08-13,3,440.41
C-00917,A-00453,B-00025,2024-12-06,1,488.52
A-00918,A-00006,A-00030,2025-04-19,3,313.91
B-00919,B-00187,B-00055,2025-01-17,5,176.05
C-00920,C-00422,A-00030,2024-05-24,2,96.68
A-00921,A-00087,B-00034,2025-03-31,2,472.33
B-00922,A-00429,A-00087,2024-05-27,4,355.05
C-00923,B-00448,C-00017,2025-02-02,4,227.46
A-00924,B-00499,A-00030,2024-10-07,1,239.75
B-00925,C-00389,B-00076,2025-02-08,5,80.72
C-00926,C-00098,A-00093,2025-03-15,3,146.38
A-00927,A-00090,C-00071,2024-11-26,2,222.96
B-00928,C-00419,B-00040,2025-02-12,2,234.62
C-00929,C-00440,A-00006,2024-11-15,2,119.37
A-00930,A-00231,B-00085,2025-02-23,5,235.24
B-00931,A-00114,B-00001,2025-05-15,1,422.82
C-00932,B-00343,C-00032,2024-07-27,2,239.28
A-00933,B-00160,A-00075,2024-08-14,4,400.24
B-00934,C-00035,A-00033,2024-06-15,3,364.02
C-00935,B-00361,B-00049,2024-07-05,5,155.53
A-00936,B-00199,B-00022,2025-04-04,3,59.31
B-00937,B-00289,C-00023,2024-12-24,2,424.95
C-00938,C-00152,C-00029,2025-05-01,3,308.22
A-00939,B-00127,C-00005,2025-03-27,1,287.69
B-00940,B-00205,B-00007,2025-03-28,5,435
C-00941,B-00046,A-00096,2025-02-09,1,210.3
A-00942,B-00223,A-00096,2025-03-15,4,201.67
B-00943,C-00137,C-00041,2024-06-15,3,123.74
C-00944,A-00321,B-00073,2025-04-25,3,226.61
A-00945,B-00400,C-00008,2024-10-07,1,209.66
B-00946,C-00257,C-00089,2024-09-08,4,96.4
C-00947,B-00475,B-00001,2024-07-28,4,227.76
A-00948,C-00500,A-00075,2025-02-09,1,365.77
B-00949,C-00410,A-00003,2025-04-27,3,319.38
C-00950,C-00011,B-00085,2024-06-17,3,457.99
A-00951,C-00368,B-00085,2024-07-07,5,395.94
B-00952,C-00386,B-00037,2024-12-03,3,333.01
C-00953,A-00114,A-00072,2025-01-10,4,443.56
A-00954,B-00241,C-00077,2025-02-02,4,148.92
B-00955,C-00116,A-00069,2025-03-23,5,419.74
C-00956,B-00256,B-00076,2024-10-30,4,210.92
A-00957,B-00091,C-00044,2024-06-01,3,131.49
B-00958,C-00221,B-00013,2024-08-11,1,304.98
C-00959,C-00281,B-00007,2025-01-06,3,128.65
A-00960,C-00401,C-00050,2024-11-25,4,101.53
B-00961,C-00428,C-00086,2025-01-29,1,381.36
C-00962,C-00083,B-00025,2024-08-20,3,317.12
A-00963,A-00216,B-00016,2024-12-24,2,333.65
B-00964,A-00081,C-00026,2025-05-14,4,62.09
C-00965,A-00414,B-00061,2025-03-31,1,107.69
A-00966,C-00035,C-00056,2024-12-22,2,419.05
B-00967,C-00449,A-00042,2024-07-31,4,203.14
C-00968,A-00198,B-00043,2025-03-23,4,314.49
A-00969,A-00492,B-00067,2024-07-07,3,97.57
B-00970,B-00316,C-00011,2025-03-24,3,460.44
C-00971,A-00234,C-00089,2024-08-16,4,352.89
A-00972,C-00107,C-00086,2025-03-25,5,113.68
B-00973,B-00412,B-00019,2025-04-08,2,135.78
C-00974,C-00284,A-00009,2024-07-25,2,457.84
A-00975,C-00416,A-00066,2025-04-17,3,165.55
B-00976,A-00381,C-00041,2024-10-13,1,421.96
C-00977,A-00006,B-00067,2024-05-26,5,206.24
A-00978,B-00070,C-00092,2025-04-14,2,227.94
B-00979,B-00058,C-00008,2024-05-19,1,185.39
C-00980,A-00420,B-00067,2025-01-26,2,231.99
A-00981,C-00293,A-00042,2025-05-01,1,282.54
B-00982,B-00034,C-00032,2024-07-08,5,323.56
C-00983,B-00166,B-00079,2025-04-19,1,238.46
A-00984,B-00499,C-00098,2024-05-19,1,309.91
B-00985,A-00174,A-00087,2024-08-31,2,165.82
C-00986,A-00168,C-00023,2025-05-14,2,337.71
A-00987,C-00494,B-00019,2024-05-18,4,384.62
B-00988,A-00018,B-00022,2024-09-27,1,78.3
C-00989,C-00404,C-00044,2024-10-13,3,139.15
A-00990,B-00061,A-00045,2024-11-01,5,71.48
B-00991,C-00281,A-00078,2024-12-09,2,398.03
C-00992,A-00303,A-00018,2024-05-25,4,92.54
A-00993,B-00031,A-00057,2024-08-03,1,437.43
B-00994,C-00263,C-00047,2024-11-01,2,433.9
C-00995,A-00276,B-00097,2024-07-05,3,227.22
A-00996,A-00375,C-00008,2025-03-26,1,399.12
